"order","family","genus","species","binomial","habitat.mode","diet.invertivore.tot","diet.carnivore.tot","diet.browser.tot","diet.grazer.tot","diet.piscivore.tot","diet.frugivore.tot","avg.mass","n.cont","iucn","continent.Africa","continent.North.America","continent.South.America","continent.Eurasia","continent.Australia","diet.breadth","family.origin","Max_longevity_d","Rspan_d","AFR_d","Calculated_GL_d","GenerationLength_d","accepted_name","lw.range","hi.range","foss.age","age.median","current.range","present.natural.range","current.range.km2","present.natural.range.km2","home.range.km2","gr.area.km2","indiv.home.range.km2","dispersal.age.d","log.mass","log.size.bin","qtr.bin"
"Primates","Cercopithecidae","Macaca","fascicularis","Macaca fascicularis","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3233,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","14052.5","12641.78","1410.72","5076.8362",5076.8362,NA,NA,NA,NA,5.631939612,532,532,4954180.03489409,4954180.03489409,0.46,2197587.41,NA,NA,3.50960570461156,3,"(3.5,3.75]"
"Primates","Cercopithecidae","Macaca","leonina","Macaca leonina","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"1","VU",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","no information","no information","no information","no information",4015,NA,NA,NA,NA,0.69596187855,253,253,2356029.22712069,2356029.22712069,NA,731087.52,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Macaca","mulatta","Macaca mulatta","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3713,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","13870","12410","1460","5058.9",5058.9,"Macaca mulatta",0.126,0.781,0.4535,0.6558980298,929,929,8651190.32409138,8651190.32409138,5.91,6566547.23,NA,NA,3.56972494922616,3,"(3.5,3.75]"
"Primates","Cercopithecidae","Macaca","nemestrina","Macaca nemestrina","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6093,"1","VU",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","13121.75","11690.95","1095","4485.3755",4015,NA,NA,NA,NA,2.4882351715,226,226,2104595.27798133,2104595.27798133,1.75,1033482.91,NA,NA,3.78483117812447,3,"(3.75,4]"
"Primates","Cercopithecidae","Macaca","radiata","Macaca radiata","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3690,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","10950","9490","1460","4212.1",4212.1,NA,NA,NA,NA,1.751039747,95,95,884675.006231088,884675.006231088,0.88,679816.3,NA,NA,3.56702636615906,3,"(3.5,3.75]"
"Primates","Cercopithecidae","Macaca","silenus","Macaca silenus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4750,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","14600","12804.2","1795.8","5509.018",5509.018,NA,NA,NA,NA,1.5969051465,15,15,139685.527299646,139685.527299646,0.88,56995.19,0.86,NA,3.67669360962487,3,"(3.5,3.75]"
"Primates","Cercopithecidae","Macaca","sylvanus","Macaca sylvanus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7000.032,"1","EN",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa","9325.75","7579.23","1746.52","3944.4967",2920,"Macaca sylvanus",0.781,5.333,3.057,10.8528012,23,283,214184.47519279,2635400.28171998,2.63,95331.43,NA,NA,3.84510002535592,3,"(3.75,4]"
"Primates","Cercopithecidae","Macaca","thibetana","Macaca thibetana","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12000,"1","NT",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","9855","no information","no information","no information",3285,"Macaca thibetana",0.126,0.781,0.4535,1.131195207,186,186,1732100.5385156,1732100.5385156,NA,1232955.48,NA,NA,4.07918124604763,4,"(4,4.25]"
"Primates","Cercopithecidae","Mandrillus","leucophaeus","Mandrillus leucophaeus","terr",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,14999.957,"1","EN",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","13213","11388","1825","5127.52",3650,NA,NA,NA,NA,4.1574306205,13,16,121060.790326359,148997.895786289,NA,106294.34,NA,NA,4.17609001407638,4,"(4,4.25]"
"Primates","Cercopithecidae","Mandrillus","sphinx","Mandrillus sphinx","terr",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,18249.879,"1","VU",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","15755.225","14295.225","1460","5605.61525",3650,NA,NA,NA,NA,4.1574306205,60,60,558742.109198582,558742.109198582,26.34,287896.72,NA,NA,4.26125998935104,4,"(4.25,4.5]"
"Primates","Cercopithecidae","Miopithecus","ogouensis","Miopithecus ogouensis","",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","NT",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa","no information","no information","no information","no information",4236.482,NA,NA,NA,NA,2.5677347645,78,78,726364.741958157,726364.741958157,NA,446721.33,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Miopithecus","talapoin","Miopithecus talapoin","arboreal",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1250,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa","10694.5","9095.8","1598.7","4236.482",4236.482,NA,NA,NA,NA,2.5677347645,64,64,595991.583145154,595991.583145154,0.8,258766.21,1.2,NA,3.09691001300806,3,"(3,3.25]"
"Primates","Cercopithecidae","Papio","anubis","Papio anubis","terr",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","9198","7555.5","1642.5","3833.595",3833.595,"Papio anubis",0.0117,2.588,1.29985,1.013499977,947,947,8818812.95685096,8818812.95685096,4.83,5597000.95,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Papio","cynocephalus","Papio cynocephalus","terr",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","16425","14417.5","2007.5","6188.575",6188.575,"Papio cynocephalus",0.0117,0.126,0.06885,1.224790028,259,259,2411903.43804055,2411903.43804055,14.95,3953480.36,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Papio","hamadryas","Papio hamadryas","terr",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,21250.052,"2","LC",TRUE,FALSE,FALSE,TRUE,FALSE,2,"Africa","13687.5","11767.6","1919.9","5332.504",5332.504,"Papio hamadryas",0.781,5.333,3.057,1.4082401195,115,115,1070922.37596395,1070922.37596395,17.37,639689.34,NA,NA,4.32735999712917,4,"(4.25,4.5]"
"Primates","Cercopithecidae","Papio","papio","Papio papio","terr",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","NT",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","14600","no information","no information","no information",3650,NA,NA,NA,NA,3.2257447035,69,69,642553.42557837,642553.42557837,NA,205349.12,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Papio","ursinus","Papio ursinus","terr",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","16425","15085.45","1339.55","5714.3305",5714.3305,NA,NA,NA,NA,2.9528651355,431,431,4013630.81774315,4013630.81774315,9.12,2566298.35,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Piliocolobus","badius","Piliocolobus badius","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","EN",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,82,465618.424332152,763614.215904729,0.42,590235.33,0.71,NA,NA,NA,NA
"Primates","Cercopithecidae","Piliocolobus","foai","Piliocolobus foai","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,12300,"1","EN",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382696.63,NA,NA,4.0899051114394,4,"(4,4.25]"
"Primates","Cercopithecidae","Piliocolobus","gordonorum","Piliocolobus gordonorum","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","EN",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,37249.4739465721,37249.4739465721,NA,28144.75,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Piliocolobus","kirkii","Piliocolobus kirkii","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","EN",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,18624.7369732861,18624.7369732861,0.42,1573.03,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Piliocolobus","pennantii","Piliocolobus pennantii","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10896,"1","CR",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,34938.83,NA,NA,4.03726709456871,4,"(4,4.25]"
"Primates","Cercopithecidae","Piliocolobus","preussi","Piliocolobus preussi","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9750,"1","CR",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,55874.2109198582,55874.2109198582,0.39,62033.7,NA,NA,3.98900461569854,3,"(3.75,4]"
"Primates","Cercopithecidae","Piliocolobus","rufomitratus","Piliocolobus rufomitratus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8000,"1","EN",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,18624.7369732861,18624.7369732861,0.05,26952.75,NA,NA,3.90308998699194,3,"(3.75,4]"
"Primates","Cercopithecidae","Piliocolobus","tephrosceles","Piliocolobus tephrosceles","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","EN",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,17,65186.5794065013,158310.264272932,3.93,125129.72,5.57,NA,NA,NA,NA
"Primates","Cercopithecidae","Piliocolobus","tholloni","Piliocolobus tholloni","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","NT",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,73,679802.899524942,679802.899524942,NA,465214.49,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Presbytis","femoralis","Presbytis femoralis","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7000,"1","NT",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","no information","no information","no information","no information",3650,NA,NA,NA,NA,1.256694856,44,44,409744.213412294,409744.213412294,0.07,154945.76,0.13,NA,3.84509804001426,3,"(3.75,4]"
"Primates","Cercopithecidae","Presbytis","siamensis","Presbytis siamensis","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"1","NT",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","no information","no information","no information","no information",3650,NA,NA,NA,NA,1.2915597035,41,41,381807.107952364,381807.107952364,NA,87550.36,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Procolobus","verus","Procolobus verus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4000,"1","VU",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa","no information","no information","no information","no information",3285,NA,NA,NA,NA,2.8278450775,71,71,661178.162551656,661178.162551656,0.17,130901.22,NA,NA,3.60205999132796,3,"(3.5,3.75]"
"Primates","Cercopithecidae","Pygathrix","cinerea","Pygathrix cinerea","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"1","CR",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","no information","no information","no information","no information",4015,NA,NA,NA,NA,0.9068380933,8,8,74498.9478931443,74498.9478931443,NA,14272.32,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Pygathrix","nemaeus","Pygathrix nemaeus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8310,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","9307.5","no information","no information","no information",4015,"Pygathrix nemaeus",0.126,0.781,0.4535,0.9068380933,24,24,223496.843679433,223496.843679433,NA,150210.65,NA,NA,3.91960102378411,3,"(3.75,4]"
"Primates","Cercopithecidae","Pygathrix","nigripes","Pygathrix nigripes","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","no information","no information","no information","no information",4015,NA,NA,NA,NA,3.9063299105,23,23,214184.47519279,214184.47519279,NA,129519.56,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Rhinopithecus","avunculus","Rhinopithecus avunculus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8250,"1","CR",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","no information","no information","no information","no information",3650,NA,NA,NA,NA,3.505864517,8,72,74498.9478931443,670490.531038299,NA,29614.99,NA,NA,3.91645394854993,3,"(3.75,4]"
"Primates","Cercopithecidae","Rhinopithecus","bieti","Rhinopithecus bieti","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9960,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","no information","no information","no information","no information",4015,NA,NA,NA,NA,1.679025212,10,11,93123.6848664304,102436.053353073,20.4,23060.04,NA,NA,3.9982593384237,3,"(3.75,4]"
"Primates","Cercopithecidae","Rhinopithecus","brelichi","Rhinopithecus brelichi","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,16481.624,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","no information","no information","no information","no information",3650,NA,NA,NA,NA,1.3864347455,1,19,9312.36848664304,176935.001246218,7.41,34391.58,12.5,NA,4.21700000223305,4,"(4,4.25]"
"Primates","Cercopithecidae","Rhinopithecus","roxellana","Rhinopithecus roxellana","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,14000,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","no information","no information","no information","no information",4745,"Rhinopithecus roxellana",0.0117,0.781,0.39635,1.3837449045,48,69,446993.687358866,642553.42557837,24.28,311105.7,NA,NA,4.14612803567824,4,"(4,4.25]"
"Primates","Cercopithecidae","Semnopithecus","ajax","Semnopithecus ajax","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",3728.2195,NA,NA,NA,NA,2.242984964,2,2,18624.7369732861,18624.7369732861,NA,68186.13,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Semnopithecus","dussumieri","Semnopithecus dussumieri","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",3728.2195,NA,NA,NA,NA,2.155075346,163,163,1517916.06332281,1517916.06332281,NA,410033.74,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Semnopithecus","entellus","Semnopithecus entellus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,14500,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","9855","8519.1","1335.9","3806.439",3806.439,NA,NA,NA,NA,2.0218352,85,85,791551.321364658,791551.321364658,1.3,1516357.53,NA,NA,4.16136800223498,4,"(4,4.25]"
"Primates","Cercopithecidae","Semnopithecus","hector","Semnopithecus hector","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","NT",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",3728.2195,NA,NA,NA,NA,2.16417,29,29,270058.686112648,270058.686112648,NA,20231.94,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Semnopithecus","hypoleucos","Semnopithecus hypoleucos","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","VU",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",3650,NA,NA,NA,NA,1.013165035,11,11,102436.053353073,102436.053353073,NA,25713.57,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Semnopithecus","priam","Semnopithecus priam","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","NT",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",3728.2195,NA,NA,NA,NA,1.0267951675,51,51,474930.792818795,474930.792818795,NA,170165.47,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Semnopithecus","schistaceus","Semnopithecus schistaceus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",3728.2195,NA,NA,NA,NA,2.3165452135,67,67,623928.688605083,623928.688605083,NA,39835.34,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Theropithecus","gelada","Theropithecus gelada","terr",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,17049.828,"1","",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa","11680","10174.38","1505.62","4456.1902",4456.1902,NA,NA,NA,NA,8.796186615,21,21,195559.738219504,195559.738219504,1.16,153882.5,NA,NA,4.23172000215387,4,"(4,4.25]"
"Primates","Cercopithecidae","Trachypithecus","barbei","Trachypithecus barbei","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","DD",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",3915.454545,NA,NA,NA,NA,1.006889977,8,8,74498.9478931443,74498.9478931443,NA,4080.83,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Trachypithecus","cristatus","Trachypithecus cristatus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8350,"1","",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","10840.5","9380.5","1460","4180.345",3650,"Trachypithecus cristatus",0.781,2.588,1.6845,7.646209665,204,204,1899723.17127518,1899723.17127518,0.12,827350.53,NA,NA,3.9216864754836,3,"(3.75,4]"
"Primates","Cercopithecidae","Trachypithecus","delacouri","Trachypithecus delacouri","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","CR",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",3915.454545,NA,NA,NA,NA,1.973114837,5,5,46561.8424332152,46561.8424332152,NA,33489.77,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Trachypithecus","ebenus","Trachypithecus ebenus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.41,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Trachypithecus","francoisi","Trachypithecus francoisi","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7325,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","9599.5","8139.5","1460","3820.455",4015,NA,NA,NA,NA,1.2019999645,48,50,446993.687358866,465618.424332152,NA,313031.71,NA,NA,3.86480762902615,3,"(3.75,4]"
"Primates","Cercopithecidae","Trachypithecus","geei","Trachypithecus geei","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8350,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",3650,NA,NA,NA,NA,2.560530117,4,4,37249.4739465721,37249.4739465721,2.22,10913.89,3.75,NA,3.9216864754836,3,"(3.75,4]"
"Primates","Cercopithecidae","Trachypithecus","germaini","Trachypithecus germaini","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",4015,NA,NA,NA,NA,1.182650163,67,67,623928.688605083,623928.688605083,NA,544016.79,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Trachypithecus","hatinhensis","Trachypithecus hatinhensis","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",4015,NA,NA,NA,NA,1.4187502275,8,8,74498.9478931443,74498.9478931443,NA,30579.77,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Trachypithecus","johnii","Trachypithecus johnii","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,13400,"1","VU",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","12410","no information","no information","no information",4015,NA,NA,NA,NA,4.9693307985,9,9,83811.3163797873,83811.3163797873,0.08,15101.08,NA,NA,4.12710479836481,4,"(4,4.25]"
"Primates","Cercopithecidae","Trachypithecus","laotum","Trachypithecus laotum","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","VU",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",4015,NA,NA,NA,NA,1.4187502275,4,4,37249.4739465721,37249.4739465721,NA,3111.96,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Trachypithecus","obscurus","Trachypithecus obscurus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6420,"1","",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","10749.25","9289.25","1460","4153.8825",3650,"Trachypithecus obscurus",0.0117,0.126,0.06885,1.006889977,57,57,530805.003738653,530805.003738653,0.18,209688.4,NA,NA,3.80753502806885,3,"(3.75,4]"
"Primates","Cercopithecidae","Trachypithecus","phayrei","Trachypithecus phayrei","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8400,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","10329.5","no information","no information","no information",4015,"Trachypithecus phayrei",0.126,0.781,0.4535,1.182650163,172,172,1601727.3797026,1601727.3797026,0.17,1313008.67,0.3,NA,3.92427928606188,3,"(3.75,4]"
"Primates","Cercopithecidae","Trachypithecus","pileatus","Trachypithecus pileatus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,11219.93,"1","",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","9198","no information","no information","no information",4015,NA,NA,NA,NA,1.465955102,57,57,530805.003738653,530805.003738653,0.22,453900.78,0.37,NA,4.04999014740958,4,"(4,4.25]"
"Primates","Cercopithecidae","Trachypithecus","poliocephalus","Trachypithecus poliocephalus","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","CR",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",4015,NA,NA,NA,NA,1.194680137,3,3,27937.1054599291,27937.1054599291,NA,2402.32,NA,NA,NA,NA,NA
"Primates","Cercopithecidae","Trachypithecus","shortridgei","Trachypithecus shortridgei","arboreal",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Africa","no information","no information","no information","no information",4015,NA,NA,NA,NA,1.465955102,5,5,46561.8424332152,46561.8424332152,NA,80950.94,NA,NA,NA,NA,NA
"Primates","Galagidae","Euoticus","elegantulus","Euoticus elegantulus","arboreal",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,300,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","5475","no information","no information","no information",1825,NA,NA,NA,NA,9.401533641,113,113,1052297.63899066,1052297.63899066,NA,901808.78,NA,NA,2.47712125471966,2,"(2.25,2.5]"
"Primates","Galagidae","Euoticus","pallidus","Euoticus pallidus","arboreal",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,230,"1","",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","no information","no information","no information","no information",1825,NA,NA,NA,NA,9.401533641,23,23,214184.47519279,214184.47519279,NA,117645.33,NA,NA,2.36172783601759,2,"(2.25,2.5]"
"Primates","Galagidae","Galago","alleni","Galago alleni","arboreal",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,260,"1","",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,1953.16,0.2,NA,2.41497334797082,2,"(2.25,2.5]"
"Primates","Galagidae","Galago","cameronensis","Galago cameronensis","arboreal",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107495.03,NA,NA,NA,NA,NA
"Primates","Galagidae","Galago","demidoff","Galago demidoff","arboreal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,4292912.28,0.01,NA,1.78532983501077,1,"(1.75,2]"
"Primates","Galagidae","Galago","gabonensis","Galago gabonensis","arboreal",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465080.61,NA,NA,NA,NA,NA
"Primates","Galagidae","Galago","gallarum","Galago gallarum","arboreal",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,250,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","no information","no information","no information","no information",1870.1919,NA,NA,NA,NA,2.7483546915,80,80,744989.478931443,744989.478931443,NA,798526.55,NA,NA,2.39794000867204,2,"(2.25,2.5]"
"Primates","Galagidae","Galago","granti","Galago granti","arboreal",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586401.64,NA,NA,NA,NA,NA
"Primates","Galagidae","Galago","matschiei","Galago matschiei","arboreal",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,210,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","no information","no information","no information","no information",1870.1919,NA,NA,NA,NA,3.59398981,32,32,297995.791572577,297995.791572577,NA,184700.23,NA,NA,2.32221929473392,2,"(2.25,2.5]"
"Primates","Galagidae","Galago","moholi","Galago moholi","arboreal",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,160,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","6022.5","5763.35","259.15","1930.5215",1930.5215,NA,NA,NA,NA,1.2356151255,528,528,4916930.56094752,4916930.56094752,0.04,5183682.21,NA,NA,2.20411998265592,2,"(2,2.25]"
