Binomial.1.2,Order.1.2,Family.1.2,current.range,present.natural.range,current.range.km2,present.natural.range.km2
Monodelphis_domestica,Didelphimorphia,Didelphidae,514,514,4786557.40213452,4786557.40213452
Monodelphis_emiliae,Didelphimorphia,Didelphidae,173,173,1611039.7481892451,1611039.7481892451
Monodelphis_glirina,Didelphimorphia,Didelphidae,224,224,2085970.54100804,2085970.54100804
Monodelphis_handleyi,Didelphimorphia,Didelphidae,1,1,9312.368486643036,9312.368486643036
Monodelphis_iheringi,Didelphimorphia,Didelphidae,110,110,1024360.5335307339,1024360.5335307339
Monodelphis_kunsi,Didelphimorphia,Didelphidae,189,189,1760037.6439755338,1760037.6439755338
Monodelphis_osgoodi,Didelphimorphia,Didelphidae,28,28,260746.317626005,260746.317626005
Monodelphis_palliolata,Didelphimorphia,Didelphidae,31,31,288683.42308593413,288683.42308593413
Monodelphis_peruviana,Didelphimorphia,Didelphidae,97,97,903299.7432043744,903299.7432043744
Monodelphis_reigi,Didelphimorphia,Didelphidae,3,3,27937.10545992911,27937.10545992911
Monodelphis_ronaldi,Didelphimorphia,Didelphidae,1,1,9312.368486643036,9312.368486643036
Monodelphis_scalops,Didelphimorphia,Didelphidae,61,61,568054.4776852252,568054.4776852252
Monodelphis_unistriata,Didelphimorphia,Didelphidae,0,3,0,27937.10545992911
Monticolomys_koopmani,Rodentia,Nesomyidae,13,44,121060.79032635946,409744.2134122936
Morenelaphus_brachyceros,Cetartiodactyla,Cervidae,0,611,0,5689857.145338895
Morenelaphus_lujanensis,Cetartiodactyla,Cervidae,0,1359,0,12655508.773347886
Moschiola_indica,Cetartiodactyla,Tragulidae,265,265,2467777.6489604046,2467777.6489604046
Moschiola_kathygre,Cetartiodactyla,Tragulidae,6,6,55874.21091985822,55874.21091985822
Moschiola_meminna,Cetartiodactyla,Tragulidae,14,14,130373.1588130025,130373.1588130025
Moschus_anhuiensis,Cetartiodactyla,Moschidae,4,4,37249.47394657214,37249.47394657214
Moschus_berezovskii,Cetartiodactyla,Moschidae,213,213,1983534.4876549665,1983534.4876549665
Moschus_chrysogaster,Cetartiodactyla,Moschidae,194,194,1806599.486408749,1806599.486408749
Moschus_cupreus,Cetartiodactyla,Moschidae,27,27,251433.94913936197,251433.94913936197
Moschus_fuscus,Cetartiodactyla,Moschidae,46,46,428368.95038557966,428368.95038557966
Moschus_leucogaster,Cetartiodactyla,Moschidae,49,49,456306.05584550876,456306.05584550876
Moschus_moschiferus,Cetartiodactyla,Moschidae,927,927,8632565.587118095,8632565.587118095
Muknalia_minima,Cetartiodactyla,Tayassuidae,0,463,0,4311626.609315726
Mungos_gambianus,Carnivora,Herpestidae,222,222,2067345.804034754,2067345.804034754
Mungos_mungo,Carnivora,Herpestidae,1314,1314,12236452.19144895,12236452.19144895
Mungotictis_decemlineata,Carnivora,Eupleridae,10,15,93123.68486643035,139685.52729964553
Muntiacus_atherodes,Cetartiodactyla,Cervidae,109,109,1015048.165044091,1015048.165044091
Muntiacus_crinifrons,Cetartiodactyla,Cervidae,23,101,214184.47519278983,940549.2171509466
Muntiacus_feae,Cetartiodactyla,Cervidae,20,20,186247.3697328607,186247.3697328607
Muntiacus_gongshanensis,Cetartiodactyla,Cervidae,42,42,391119.4764390075,391119.4764390075
Muntiacus_montanus,Cetartiodactyla,Cervidae,33,33,307308.16005922016,307308.16005922016
Muntiacus_muntjak,Cetartiodactyla,Cervidae,260,260,2421215.8065271894,2421215.8065271894
Muntiacus_putaoensis,Cetartiodactyla,Cervidae,24,24,223496.84367943287,223496.84367943287
Muntiacus_reevesi,Cetartiodactyla,Cervidae,321,321,2989270.2842124146,2989270.2842124146
Muntiacus_rooseveltorum,Cetartiodactyla,Cervidae,80,80,744989.4789314428,744989.4789314428
Muntiacus_truongsonensis,Cetartiodactyla,Cervidae,58,58,540117.3722252961,540117.3722252961
Muntiacus_vaginalis,Cetartiodactyla,Cervidae,779,779,7254335.051094925,7254335.051094925
Muntiacus_vuquangensis,Cetartiodactyla,Cervidae,34,36,316620.5285458632,335245.2655191493
Murexia_habbema,Dasyuromorphia,Dasyuridae,31,31,288683.42308593413,288683.42308593413
Murexia_longicaudata,Dasyuromorphia,Dasyuridae,85,85,791551.3213646581,791551.3213646581
Murexia_melanurus,Dasyuromorphia,Dasyuridae,67,67,623928.6886050834,623928.6886050834
Murexia_naso,Dasyuromorphia,Dasyuridae,39,39,363182.3709790784,363182.3709790784
Murexia_rothschildi,Dasyuromorphia,Dasyuridae,8,8,74498.94789314429,74498.94789314429
Muriculus_imberbis,Rodentia,Muridae,17,17,158310.2642729316,158310.2642729316
Mus_baoulei,Rodentia,Muridae,25,25,232809.2121660759,232809.2121660759
Mus_booduga,Rodentia,Muridae,432,432,4022943.1862297915,4022943.1862297915
Mus_bufo,Rodentia,Muridae,17,17,158310.2642729316,158310.2642729316
Mus_callewaerti,Rodentia,Muridae,6,6,55874.21091985822,55874.21091985822
Mus_caroli,Rodentia,Muridae,311,311,2896146.599345984,2896146.599345984
Mus_cervicolor,Rodentia,Muridae,80,80,744989.4789314428,744989.4789314428
Mus_cookii,Rodentia,Muridae,149,149,1387542.9045098124,1387542.9045098124
Mus_crociduroides,Rodentia,Muridae,2,2,18624.73697328607,18624.73697328607
Mus_cypriacus,Rodentia,Muridae,6,6,55874.21091985822,55874.21091985822
Mus_famulus,Rodentia,Muridae,3,3,27937.10545992911,27937.10545992911
Mus_fernandoni,Rodentia,Muridae,5,5,46561.84243321518,46561.84243321518
Mus_fragilicauda,Rodentia,Muridae,5,12,46561.84243321518,111748.42183971644
Mus_goundae,Rodentia,Muridae,2,2,18624.73697328607,18624.73697328607
Mus_haussa,Rodentia,Muridae,319,319,2970645.5472391285,2970645.5472391285
Mus_indutus,Rodentia,Muridae,194,194,1806599.486408749,1806599.486408749
Mus_macedonicus,Rodentia,Muridae,206,206,1918347.9082484653,1918347.9082484653
Mus_mahomet,Rodentia,Muridae,68,68,633241.0570917265,633241.0570917265
Mus_mattheyi,Rodentia,Muridae,73,73,679802.8995249416,679802.8995249416
Mus_mayori,Rodentia,Muridae,6,6,55874.21091985822,55874.21091985822
Mus_minutoides,Rodentia,Muridae,581,581,5410486.090739604,5410486.090739604
Mus_musculoides,Rodentia,Muridae,655,655,6099601.358751188,6099601.358751188
Mus_musculus,Rodentia,Muridae,6933,1260,64562650.71789616,11733584.293170225
Mus_neavei,Rodentia,Muridae,6,22,55874.21091985822,204872.1067061468
Mus_orangiae,Rodentia,Muridae,15,15,139685.52729964553,139685.52729964553
Mus_oubanguii,Rodentia,Muridae,20,20,186247.3697328607,186247.3697328607
Mus_pahari,Rodentia,Muridae,244,244,2272217.910740901,2272217.910740901
Mus_phillipsi,Rodentia,Muridae,77,77,717052.3734715137,717052.3734715137
Mus_platythrix,Rodentia,Muridae,110,110,1024360.5335307339,1024360.5335307339
Mus_saxicola,Rodentia,Muridae,200,200,1862473.697328607,1862473.697328607
Mus_setulosus,Rodentia,Muridae,172,172,1601727.379702602,1601727.379702602
Mus_setzeri,Rodentia,Muridae,37,37,344557.6340057923,344557.6340057923
Mus_shortridgei,Rodentia,Muridae,62,62,577366.8461718683,577366.8461718683
Mus_sorella,Rodentia,Muridae,15,15,139685.52729964553,139685.52729964553
Mus_spicilegus,Rodentia,Muridae,136,136,1266482.114183453,1266482.114183453
Mus_spretus,Rodentia,Muridae,181,181,1685538.6960823894,1685538.6960823894
Mus_tenellus,Rodentia,Muridae,86,86,800863.689851301,800863.689851301
Mus_terricolor,Rodentia,Muridae,372,372,3464201.077031209,3464201.077031209
Mus_triton,Rodentia,Muridae,207,207,1927660.2767351083,1927660.2767351083
Mus_vulcani,Rodentia,Muridae,2,2,18624.73697328607,18624.73697328607
Muscardinus_avellanarius,Rodentia,Gliridae,545,545,5075240.8252204545,5075240.8252204545
Mustela_africana,Carnivora,Mustelidae,622,622,5792293.198691968,5792293.198691968
Mustela_altaica,Carnivora,Mustelidae,809,809,7533706.105694216,7533706.105694216
Mustela_erminea,Carnivora,Mustelidae,5356,5356,49877045.6144601,49877045.6144601
Mustela_eversmanii,Carnivora,Mustelidae,1712,1712,15942774.849132877,15942774.849132877
Mustela_felipei,Carnivora,Mustelidae,21,21,195559.73821950375,195559.73821950375
Mustela_frenata,Carnivora,Mustelidae,1618,1618,15067412.211388431,15067412.211388431
Mustela_itatsi,Carnivora,Mustelidae,67,67,623928.6886050834,623928.6886050834
Mustela_kathiah,Carnivora,Mustelidae,443,443,4125379.239582865,4125379.239582865
Mustela_lutreola,Carnivora,Mustelidae,133,885,1238545.0087235237,8241446.110679086
Mustela_lutreolina,Carnivora,Mustelidae,44,59,409744.2134122936,549429.740711939
Mustela_nigripes,Carnivora,Mustelidae,3,311,27937.10545992911,2896146.599345984
Mustela_nivalis,Carnivora,Mustelidae,5501,5477,51227339.04502334,51003842.20134391
Mustela_nudipes,Carnivora,Mustelidae,218,218,2030096.330088182,2030096.330088182
Mustela_putorius,Carnivora,Mustelidae,805,805,7496456.631747643,7496456.631747643
Mustela_russelliana,Carnivora,Mustelidae,10,17,93123.68486643035,158310.2642729316
Mustela_sibirica,Carnivora,Mustelidae,1688,1688,15719278.005453445,15719278.005453445
Mustela_strigidorsa,Carnivora,Mustelidae,210,210,1955597.3821950376,1955597.3821950376
Mustela_subpalmata,Carnivora,Mustelidae,13,13,121060.79032635946,121060.79032635946
Mustela_tonkinensis,Carnivora,Mustelidae,2,2,18624.73697328607,18624.73697328607
Mydaus_javanensis,Carnivora,Mephitidae,26,26,242121.58065271893,242121.58065271893
Mydaus_marchei,Carnivora,Mephitidae,11,11,102436.0533530734,102436.0533530734
Mylodon_darwinii,Pilosa,Mylodontidae,0,270,0,2514339.4913936197
Mylohyus_nasutus,Cetartiodactyla,Tayassuidae,0,1026,0,9554490.067295754
Mylomys_dybowskii,Rodentia,Muridae,206,206,1918347.9082484653,1918347.9082484653
Mylomys_rex,Rodentia,Muridae,2,2,18624.73697328607,18624.73697328607
Myocastor_coypus,Rodentia,Echimyidae,512,512,4767932.665161234,4767932.665161234
Myodes_andersoni,Rodentia,Cricetidae,24,24,223496.84367943287,223496.84367943287
Myodes_californicus,Rodentia,Cricetidae,41,41,381807.1079523645,381807.1079523645
Myodes_centralis,Rodentia,Cricetidae,37,37,344557.6340057923,344557.6340057923
Myodes_gapperi,Rodentia,Cricetidae,1098,1098,10224980.598334054,10224980.598334054
Myodes_glareolus,Rodentia,Cricetidae,1223,1223,11389026.659164432,11389026.659164432
Myodes_regulus,Rodentia,Cricetidae,32,32,297995.79157257715,297995.79157257715
Myodes_rex,Rodentia,Cricetidae,30,30,279371.05459929106,279371.05459929106
Myodes_rufocanus,Rodentia,Cricetidae,1750,1750,16296644.851625312,16296644.851625312
Myodes_rutilus,Rodentia,Cricetidae,2474,2474,23038799.63595487,23038799.63595487
Myodes_shanseius,Rodentia,Cricetidae,64,64,595991.5831451543,595991.5831451543
Myodes_smithii,Rodentia,Cricetidae,38,38,353870.00249243533,353870.00249243533
Myoictis_leucura,Dasyuromorphia,Dasyuridae,2,2,18624.73697328607,18624.73697328607
Myoictis_melas,Dasyuromorphia,Dasyuridae,74,74,689115.2680115846,689115.2680115846
Myoictis_wallacei,Dasyuromorphia,Dasyuridae,19,19,176935.00124621767,176935.00124621767
Myoictis_wavicus,Dasyuromorphia,Dasyuridae,1,1,9312.368486643036,9312.368486643036
Myomimus_personatus,Rodentia,Gliridae,30,35,279371.05459929106,325932.89703250624
Myomimus_roachi,Rodentia,Gliridae,9,12,83811.31637978733,111748.42183971644
Myomimus_setzeri,Rodentia,Gliridae,33,33,307308.16005922016,307308.16005922016
Myomyscus_angolensis,Rodentia,Muridae,48,48,446993.68735886575,446993.68735886575
Myomyscus_brockmani,Rodentia,Muridae,255,255,2374653.9640939743,2374653.9640939743
Myomyscus_verreauxii,Rodentia,Muridae,22,22,204872.1067061468,204872.1067061468
Myomyscus_yemeni,Rodentia,Muridae,20,20,186247.3697328607,186247.3697328607
Myoprocta_acouchy,Rodentia,Dasyproctidae,133,133,1238545.0087235237,1238545.0087235237
Myoprocta_pratti,Rodentia,Dasyproctidae,309,309,2877521.8623726983,2877521.8623726983
Myopus_schisticolor,Rodentia,Cricetidae,1404,1404,13074565.355246821,13074565.355246821
Myosciurus_pumilio,Rodentia,Sciuridae,56,56,521492.63525201,521492.63525201
Myosorex_babaulti,Eulipotyphla,Soricidae,10,10,93123.68486643035,93123.68486643035
Myosorex_blarina,Eulipotyphla,Soricidae,3,3,27937.10545992911,27937.10545992911
Myosorex_bururiensis,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Myosorex_cafer,Eulipotyphla,Soricidae,49,49,456306.05584550876,456306.05584550876
Myosorex_eisentrauti,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Myosorex_geata,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Myosorex_gnoskei,Eulipotyphla,Soricidae,4,4,37249.47394657214,37249.47394657214
Myosorex_jejei,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Myosorex_kihaulei,Eulipotyphla,Soricidae,4,4,37249.47394657214,37249.47394657214
Myosorex_longicaudatus,Eulipotyphla,Soricidae,4,4,37249.47394657214,37249.47394657214
Myosorex_okuensis,Eulipotyphla,Soricidae,4,4,37249.47394657214,37249.47394657214
Myosorex_rumpii,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Myosorex_schalleri,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Myosorex_sclateri,Eulipotyphla,Soricidae,7,7,65186.57940650125,65186.57940650125
Myosorex_tenuis,Eulipotyphla,Soricidae,4,4,37249.47394657214,37249.47394657214
Myosorex_varius,Eulipotyphla,Soricidae,86,86,800863.689851301,800863.689851301
