"","order","family","genus","species","binomial","diet.invertivore.tot","diet.carnivore.tot","diet.browser.tot","diet.grazer.tot","diet.piscivore.tot","diet.frugivore.tot","avg.mass","n.cont","continent.Africa","continent.North.America","continent.South.America","continent.Eurasia","continent.Australia","diet.breadth"
"2510","Rodentia","Caviidae","Dolichotis","salinicola","Dolichotis salinicola",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1600,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"2511","Rodentia","Sciuridae","Biswamoyopterus","biswasi","Biswamoyopterus biswasi",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1613.299,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2512","Carnivora","Herpestidae","Paracynictis","selousi","Paracynictis selousi",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1639.985,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2513","Diprotodontia","Pseudocheiridae","Petropseudes","dahli","Petropseudes dahli",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1640,1,FALSE,FALSE,FALSE,FALSE,TRUE,2
"2514","Carnivora","Viverridae","Genetta","abyssinica","Genetta abyssinica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1649.985,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2515","Carnivora","Viverridae","Genetta","angolensis","Genetta angolensis",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1649.985,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2516","Diprotodontia","Potoroidae","Bettongia","gaimardi","Bettongia gaimardi",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1660,1,FALSE,FALSE,FALSE,FALSE,TRUE,2
"2517","Diprotodontia","Phalangeridae","Wyulda","squamicaudata","Wyulda squamicaudata",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1675,1,FALSE,FALSE,FALSE,FALSE,TRUE,2
"2518","Diprotodontia","Macropodidae","Lagostrophus","fasciatus","Lagostrophus fasciatus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1700,1,FALSE,FALSE,FALSE,FALSE,TRUE,2
"2519","Rodentia","Sciuridae","Petaurista","philippensis","Petaurista philippensis",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1700,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2520","Carnivora","Mustelidae","Melogale","personata","Melogale personata",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1702.5,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2521","Lagomorpha","Leporidae","Lepus","americanus","Lepus americanus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1710.015,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"2522","Lagomorpha","Leporidae","Lepus","microtis","Lepus microtis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1750,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2523","Rodentia","Erethizontidae","Sphiggurus","villosus","Sphiggurus villosus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1750.008,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2524","Lagomorpha","Leporidae","Bunolagus","monticularis","Bunolagus monticularis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1750.008,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2525","Lagomorpha","Leporidae","Pronolagus","rupestris","Pronolagus rupestris",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1753.996,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2526","Lagomorpha","Leporidae","Oryctolagus","cuniculus","Oryctolagus cuniculus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1958.3375,2,TRUE,FALSE,FALSE,TRUE,FALSE,2
"2527","Rodentia","Anomaluridae","Anomalurus","pelii","Anomalurus pelii",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1769.987,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2528","Lagomorpha","Leporidae","Lepus","capensis","Lepus capensis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2892.5035,2,TRUE,FALSE,FALSE,TRUE,FALSE,2
"2529","Lagomorpha","Leporidae","Lepus","mandshuricus","Lepus mandshuricus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1800,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2530","Carnivora","Herpestidae","Herpestes","smithii","Herpestes smithii",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1861.4,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2531","Carnivora","Herpestidae","Herpestes","urva","Herpestes urva",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1863.2,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2532","Carnivora","Viverridae","Genetta","cristata","Genetta cristata",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1863.23,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2533","Carnivora","Canidae","Urocyon","littoralis","Urocyon littoralis",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1896,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"2534","Diprotodontia","Potoroidae","Potorous","longipes","Potorous longipes",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1900,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"2535","Rodentia","Sciuridae","Petaurista","xanthotis","Petaurista xanthotis",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1900,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2536","Rodentia","Erethizontidae","Sphiggurus","melanurus","Sphiggurus melanurus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1900,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2537","Carnivora","Mephitidae","Conepatus","chinga","Conepatus chinga",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1917.52,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"2538","Carnivora","Herpestidae","Mungos","mungo","Mungos mungo",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1924.997,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2539","Rodentia","Hystricidae","Atherurus","africanus","Atherurus africanus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1934,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2540","Lagomorpha","Leporidae","Aztlanolagus","agilis","Aztlanolagus agilis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2000,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"2541","Rodentia","Erethizontidae","Coendou","rothschildi","Coendou rothschildi",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2000,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2542","Rodentia","Erethizontidae","Sphiggurus","mexicanus","Sphiggurus mexicanus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2000,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"2543","Carnivora","Herpestidae","Herpestes","brachyurus","Herpestes brachyurus",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2000,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2544","Rodentia","Hystricidae","Atherurus","macrourus","Atherurus macrourus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2000,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2545","Carnivora","Nandiniidae","Nandinia","binotata","Nandinia binotata",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2000,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2546","Carnivora","Viverridae","Genetta","genetta","Genetta genetta",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2000,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2547","Rodentia","Sciuridae","Marmota","marmota","Marmota marmota",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2010,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2548","Carnivora","Mustelidae","Martes","gwatkinsii","Martes gwatkinsii",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2043,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2549","Rodentia","Sciuridae","Ratufa","bicolor","Ratufa bicolor",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2050,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2550","Pholidota","Manidae","Manis","tricuspis","Manis tricuspis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2066.667,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2551","Carnivora","Mephitidae","Mephitis","mephitis","Mephitis mephitis",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2085.019,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"2552","Lagomorpha","Leporidae","Pronolagus","crassicaudatus","Pronolagus crassicaudatus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2089,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2553","Lagomorpha","Leporidae","Lepus","nigricollis","Lepus nigricollis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2100,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2554","Lagomorpha","Leporidae","Lepus","peguensis","Lepus peguensis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2105,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2555","Lagomorpha","Leporidae","Sylvilagus","aquaticus","Sylvilagus aquaticus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2135.797,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"2556","Cingulata","Dasypodidae","Chaetophractus","nationi","Chaetophractus nationi",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2150.008,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2557","Carnivora","Herpestidae","Liberiictis","kuhni","Liberiictis kuhni",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2150.008,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2558","Didelphimorphia","Didelphidae","Didelphis","virginiana","Didelphis virginiana",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2195.483,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"2559","Carnivora","Canidae","Vulpes","velox","Vulpes velox",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2197.506,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"2560","Carnivora","Viverridae","Genetta","johnstoni","Genetta johnstoni",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2225,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2561","Carnivora","Viverridae","Genetta","maculata","Genetta maculata",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2225,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2562","Carnivora","Viverridae","Genetta","tigrina","Genetta tigrina",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2225,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2563","Carnivora","Felidae","Leopardus","guigna","Leopardus guigna",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2229.975,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"2564","Primates","Pitheciidae","Pithecia","irrorata","Pithecia irrorata",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2240.99,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2565","Primates","Pitheciidae","Pithecia","aequatorialis","Pithecia aequatorialis",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2249.987,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2566","Carnivora","Felidae","Leopardus","tigrinus","Leopardus tigrinus",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2250,2,FALSE,TRUE,TRUE,FALSE,FALSE,1
"2567","Carnivora","Viverridae","Arctogalidia","trivirgata","Arctogalidia trivirgata",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2250,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
"2568","Carnivora","Viverridae","Genetta","pardina","Genetta pardina",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2290.868,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2569","Rodentia","Dasyproctidae","Dasyprocta","azarae","Dasyprocta azarae",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2309.989,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2570","Lagomorpha","Leporidae","Pronolagus","randensis","Pronolagus randensis",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2335.017,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2571","Lagomorpha","Leporidae","Lepus","saxatilis","Lepus saxatilis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2363.333,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2572","Carnivora","Canidae","Vulpes","corsac","Vulpes corsac",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2400,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2573","Lagomorpha","Leporidae","Lepus","californicus","Lepus californicus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2422.479,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"2574","Artiodactyla","Tragulidae","Moschiola","meminna","Moschiola meminna",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2450,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2575","Rodentia","Spalacidae","Rhizomys","pruinosus","Rhizomys pruinosus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2450,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2576","Carnivora","Canidae","Vulpes","rueppellii","Vulpes rueppellii",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2864.981,2,TRUE,FALSE,FALSE,TRUE,FALSE,1
"2577","Lagomorpha","Leporidae","Caprolagus","hispidus","Caprolagus hispidus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2497,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2578","Lagomorpha","Leporidae","Lepus","callotis","Lepus callotis",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2500,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"2579","Primates","Cebidae","Cebus","apella","Cebus apella",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2500,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2580","Primates","Cercopithecidae","Cercopithecus","erythrogaster","Cercopithecus erythrogaster",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2500,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2581","Carnivora","Procyonidae","Procyon","pygmaeus","Procyon pygmaeus",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2500,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"2582","Carnivora","Mustelidae","Martes","flavigula","Martes flavigula",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2500,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2583","Artiodactyla","Bovidae","Madoqua","piacentinii","Madoqua piacentinii",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2500,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2584","Carnivora","Herpestidae","Bdeogale","jacksoni","Bdeogale jacksoni",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2500,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2585","Carnivora","Viverridae","Hemigalus","derbyanus","Hemigalus derbyanus",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2500,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2586","Rodentia","Sciuridae","Eupetaurus","cinereus","Eupetaurus cinereus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2500,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2587","Carnivora","Herpestidae","Bdeogale","nigripes","Bdeogale nigripes",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2500,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2588","Carnivora","Herpestidae","Rhynchogale","melleri","Rhynchogale melleri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2500,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2589","Lagomorpha","Leporidae","Poelagus","marjorita","Poelagus marjorita",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2500,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2590","Carnivora","Felidae","Felis","margarita","Felis margarita",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2524.992,2,TRUE,FALSE,FALSE,TRUE,FALSE,1
"2591","Primates","Cebidae","Cebus","olivaceus","Cebus olivaceus",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2599.98,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2592","Hyracoidea","Procaviidae","Heterohyrax","brucei","Heterohyrax brucei",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2625.004,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2593","Primates","Cebidae","Cebus","albifrons","Cebus albifrons",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2628.996,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2594","Diprotodontia","Phalangeridae","Trichosurus","vulpecula","Trichosurus vulpecula",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2650,1,FALSE,FALSE,FALSE,FALSE,TRUE,2
"2595","Rodentia","Dasyproctidae","Dasyprocta","cristata","Dasyprocta cristata",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2650.025,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2596","Rodentia","Dasyproctidae","Dasyprocta","guamara","Dasyprocta guamara",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2650.025,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2597","Rodentia","Dasyproctidae","Dasyprocta","kalinowskii","Dasyprocta kalinowskii",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2650.025,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2598","Rodentia","Dasyproctidae","Dasyprocta","punctata","Dasyprocta punctata",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2674.977,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"2599","Rodentia","Chinchillidae","Lagidium","wolffsohni","Lagidium wolffsohni",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2682.008,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2600","Rodentia","Thryonomyidae","Thryonomys","gregorianus","Thryonomys gregorianus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2707.143,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2601","Rodentia","Sciuridae","Petaurista","nobilis","Petaurista nobilis",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2710,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2602","Carnivora","Canidae","Vulpes","bengalensis","Vulpes bengalensis",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2726,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2603","Primates","Cebidae","Cebus","capucinus","Cebus capucinus",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2733.317,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"2604","Pholidota","Manidae","Manis","tetradactyla","Manis tetradactyla",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2749.983,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2605","Lagomorpha","Leporidae","Lepus","starcki","Lepus starcki",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2750,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2606","Primates","Cercopithecidae","Cercopithecus","petaurista","Cercopithecus petaurista",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2774.981,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2607","Carnivora","Viverridae","Paradoxurus","jerdoni","Paradoxurus jerdoni",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2780.75,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2608","Primates","Pitheciidae","Pithecia","albicans","Pithecia albicans",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2800.013,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2609","Carnivora","Canidae","Vulpes","pallida","Vulpes pallida",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2800.013,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2610","Carnivora","Herpestidae","Herpestes","ichneumon","Herpestes ichneumon",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5174.984,2,TRUE,FALSE,FALSE,TRUE,FALSE,1
"2611","Diprotodontia","Vombatidae","Lasiorhinus","krefftii","Lasiorhinus krefftii",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2900,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"2612","Primates","Pitheciidae","Chiropotes","albinasus","Chiropotes albinasus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2900.013,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"2613","Rodentia","Dasyproctidae","Dasyprocta","prymnolopha","Dasyprocta prymnolopha",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2900.013,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2614","Carnivora","Canidae","Vulpes","chama","Vulpes chama",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2955.017,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2615","Carnivora","Viverridae","Viverricula","indica","Viverricula indica",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2980,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2616","Carnivora","Herpestidae","Herpestes","vitticollis","Herpestes vitticollis",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2994.679,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2617","Artiodactyla","Bovidae","Neotragus","batesi","Neotragus batesi",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2999.991,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2618","Carnivora","Herpestidae","Herpestes","naso","Herpestes naso",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2999.991,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2619","Primates","Pitheciidae","Chiropotes","satanas","Chiropotes satanas",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2999.991,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"2620","Rodentia","Erethizontidae","Coendou","nycthemera","Coendou nycthemera",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2999.991,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2621","Carnivora","Viverridae","Genetta","piscivora","Genetta piscivora",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2999.991,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2622","Lagomorpha","Leporidae","Lepus","flavigularis","Lepus flavigularis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2999.991,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"2623","Lagomorpha","Leporidae","Sylvilagus","cunicularius","Sylvilagus cunicularius",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2999.991,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"2624","Lagomorpha","Leporidae","Sylvilagus","insonus","Sylvilagus insonus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2999.991,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"2625","Carnivora","Viverridae","Genetta","victoriae","Genetta victoriae",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2999.991,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2626","Diprotodontia","Macropodidae","Lagorchestes","leporides","Lagorchestes leporides",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3000,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"2627","Carnivora","Procyonidae","Potos","flavus","Potos flavus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3000,2,FALSE,TRUE,TRUE,FALSE,FALSE,1
"2628","Lagomorpha","Leporidae","Lepus","oiostolus","Lepus oiostolus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3000,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2629","Lagomorpha","Leporidae","Lepus","corsicanus","Lepus corsicanus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3000,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2630","Rodentia","Dasyproctidae","Dasyprocta","leporina","Dasyprocta leporina",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3020.021,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2631","Hyracoidea","Procaviidae","Procavia","capensis","Procavia capensis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3029.982,2,TRUE,FALSE,FALSE,TRUE,FALSE,2
"2632","Lagomorpha","Leporidae","Lepus","timidus","Lepus timidus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3048,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2633","Diprotodontia","Macropodidae","Lagorchestes","conspicillatus","Lagorchestes conspicillatus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3050,1,FALSE,FALSE,FALSE,FALSE,TRUE,2
"2634","Primates","Cercopithecidae","Cercopithecus","dryas","Cercopithecus dryas",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3075,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"2635","Primates","Pitheciidae","Cacajao","melanocephalus","Cacajao melanocephalus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3100,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"2636","Rodentia","Pedetidae","Pedetes","capensis","Pedetes capensis",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3155.005,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2637","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis","Dendrohyrax dorsalis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3175,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2638","Rodentia","Thryonomyidae","Thryonomys","swinderianus","Thryonomys swinderianus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3180.019,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2639","Carnivora","Mustelidae","Galictis","vittata","Galictis vittata",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3200,2,FALSE,TRUE,TRUE,FALSE,FALSE,1
"2640","Carnivora","Viverridae","Paradoxurus","hermaphroditus","Paradoxurus hermaphroditus",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3200,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"2641","Primates","Cercopithecidae","Macaca","fascicularis","Macaca fascicularis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3233,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"2642","Carnivora","Felidae","Leopardus","wiedii","Leopardus wiedii",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3249.975,2,FALSE,TRUE,TRUE,FALSE,FALSE,1
"2643","Artiodactyla","Bovidae","Madoqua","saltiana","Madoqua saltiana",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3249.975,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"2644","Diprotodontia","Potoroidae","Aepyprymnus","rufescens","Aepyprymnus rufescens",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3250,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"2645","Diprotodontia","Macropodidae","Setonix","brachyurus","Setonix brachyurus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3250,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
